"Sample","Latitude_WGS84","Longitude_WGS84","ClusterNum","FaunalCluster","SurveyName","Year"
"RSMP_H_0627_Baseline",53.342074,0.456842,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0628_Baseline",53.427417,0.554926,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0629_Baseline",53.419528,0.574038,8,"A2b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0630_Baseline",53.460631,0.437689,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0631_Baseline",53.444204,0.434023,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0632_Baseline",53.566647,0.2516,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0633_Baseline",53.593518,0.252687,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0634_Baseline",53.604811,0.266155,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0636_Baseline",53.561212,0.345411,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0637_Baseline",53.63569,0.323918,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0639_Baseline",53.435994,0.450779,8,"A2b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0640_Baseline",53.434203,0.478353,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0641_Baseline",53.41066,0.489907,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0642_Baseline",53.430875,0.647705,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0643_Baseline",53.273803,0.539939,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0644_Baseline",53.351119,0.423946,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0645_Baseline",53.656576,0.487039,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0646_Baseline",53.608311,0.532042,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0647_Baseline",53.78649,2.0326,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0648_Baseline",53.72286,2.16321,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0650_Baseline",53.464817,1.186471,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0651_Baseline",53.413445,0.804514,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0652_Baseline",53.442629,0.602924,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0653_Baseline",53.334804,0.517837,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0655_Baseline",53.398243,0.363598,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0656_Baseline",53.590169,0.278281,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0657_Baseline",53.426961,0.872765,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0658_Baseline",53.72267,2.07931,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0659_Baseline",53.78756,2.13303,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0660_Baseline",53.7356,2.04746,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0661_Baseline",53.570387,1.581623,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0662_Baseline",53.79683,2.05279,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0663_Baseline",53.72626,2.2038,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0664_Baseline",53.79595,2.16904,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0665_Baseline",53.48804,1.89676,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0666_Baseline",53.79961,2.11737,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0667_Baseline",53.408313,0.999558,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0669_Baseline",53.420368,1.182338,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0670_Baseline",53.360651,0.392269,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0671_Baseline",53.370159,0.411964,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0672_Baseline",53.607153,0.285985,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0673_Baseline",53.392645,0.796924,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0674_Baseline",53.282698,0.568982,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0675_Baseline",53.336201,0.488847,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0676_Baseline",53.353475,0.523219,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0677_Baseline",53.316964,0.557453,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0678_Baseline",53.451466,0.464895,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0679_Baseline",53.433769,1.252984,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0680_Baseline",53.535817,1.590055,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0681_Baseline",53.78085,2.0485,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0682_Baseline",53.60331,1.478367,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0683_Baseline",53.421739,1.150025,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0684_Baseline",53.370812,0.883985,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0685_Baseline",53.281489,0.70159,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0686_Baseline",53.412976,0.600569,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0688_Baseline",53.388747,0.660298,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0689_Baseline",53.446604,0.531122,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0690_Baseline",53.45155,0.582562,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0691_Baseline",53.457851,0.550452,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0694_Baseline",53.653637,0.356276,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0695_Baseline",53.633435,0.426518,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0696_Baseline",53.616483,0.47299,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0697_Baseline",53.596271,0.485579,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0698_Baseline",53.641402,0.447464,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0699_Baseline",53.458399,0.491865,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0700_Baseline",53.354605,0.619309,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0701_Baseline",53.449704,0.653064,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0702_Baseline",53.448769,0.34534,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0703_Baseline",53.417516,0.66178,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0704_Baseline",53.446374,0.564563,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0705_Baseline",53.354698,0.439521,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0706_Baseline",53.265449,0.703782,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0707_Baseline",53.418147,1.246648,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0708_Baseline",53.422688,1.111555,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0710_Baseline",53.462989,1.092256,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0711_Baseline",53.557918,1.489588,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0712_Baseline",53.569805,1.473236,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0713_Baseline",53.50011,1.56159,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0714_Baseline",53.551645,1.586028,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0715_Baseline",53.51129,1.9791,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0716_Baseline",53.50088,1.996,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0717_Baseline",53.48183,1.87068,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0718_Baseline",53.45265,1.9195,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0719_Baseline",53.45582,1.9759,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0720_Baseline",53.46221,2.03789,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0721_Baseline",53.68494,2.39591,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0722_Baseline",53.60446,2.35986,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0723_Baseline",53.61576,2.34444,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0724_Baseline",53.68574,2.35573,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0725_Baseline",53.77218,2.02771,5,"C1b","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0726_Baseline",53.75519,2.02595,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0727_Baseline",53.73652,2.17125,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0728_Baseline",53.255397,0.597007,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0729_Baseline",53.265926,0.613752,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0730_Baseline",53.233823,0.669172,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0731_Baseline",53.242844,0.690231,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0732_Baseline",53.268739,0.721315,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0733_Baseline",53.24961,0.705567,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0734_Baseline",53.267019,0.677323,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0735_Baseline",53.372077,0.668563,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0736_Baseline",53.36333,0.465067,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0737_Baseline",53.36353,0.536084,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0738_Baseline",53.618111,0.618412,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0739_Baseline",53.46434,0.416229,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0740_Baseline",53.487655,1.124787,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0787_Baseline",53.506633,1.115014,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0788_Baseline",53.396131,1.142711,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0789_Baseline",53.396131,1.20372,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0790_Baseline",53.44096,1.27301,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0791_Baseline",53.482362,1.213523,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0792_Baseline",53.506633,1.05981,4,"C1a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0794_Baseline",53.596794,0.388717,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0795_Baseline",53.588822,0.44331,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0796_Baseline",53.584135,0.506222,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0797_Baseline",53.587676,0.569636,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0798_Baseline",53.543889,0.255834,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0799_Baseline",53.671724,0.48059,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0800_Baseline",53.665025,0.425731,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0801_Baseline",53.466011,0.360576,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0802_Baseline",53.437518,0.316317,11,"A1","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0803_Baseline",53.399635,0.337166,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0804_Baseline",53.629318,1.500296,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0805_Baseline",53.614565,1.464128,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0806_Baseline",53.580301,1.453183,6,"D2c","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0807_Baseline",53.538423,1.61451,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0808_Baseline",53.503682,1.611655,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0809_Baseline",53.488454,1.567873,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0810_Baseline",53.46636,2.06011,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0811_Baseline",53.44022,2.03171,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0812_Baseline",53.43254,1.98294,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0813_Baseline",53.49445,1.8629,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0814_Baseline",53.5168,1.95157,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0815_Baseline",53.70989,2.1101,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0816_Baseline",53.79851,2.01744,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0817_Baseline",53.81073,2.05123,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0818_Baseline",53.80655,2.10024,2,"D2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0819_Baseline",53.60108,2.38669,9,"D2d","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
"RSMP_H_0820_Baseline",53.363332,0.811463,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2015
"RSMP_H_0821_Baseline",53.326117,0.71302,1,"A2a","Humber Regional Seabed Monitoring Programme Baseline Benthic Survey 2014/2015",2014
